timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-12-22 11:58:20+00:00,b'Alamak shopee error padahal mau jajan',b'stayherealwayz',[],집안에서 stay 빠져나갈 생각 없어,84,0,0
2022-12-22 11:58:15+00:00,"b'@ShopeeID @Shopee_id Mau yang A , dari kemarin ikut GA shopee belum dapet huhuhu #RedmiA1dariShopee'",b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:58:04+00:00,b'Shopee ngajak ribut dah eror mulu',b'Cafemoonkook_',[],,667,0,0
2022-12-22 11:58:01+00:00,b'@ShopeeID @Shopee_id Mauu Yg B',b'hi92390823',[],,1,0,0
2022-12-22 11:57:59+00:00,b'Fuh mat shopee bln ni \xf0\x9f\x99\x83\xf0\x9f\x94\xaa',b'maecaroonjjeno',[],Malaysia,130,0,0
2022-12-22 11:57:55+00:00,b'@ShopeeID masih lama min perbaikannya? Aku laper pgn Shopee food',b'bapakgunil',[],,382,0,0
2022-12-22 11:57:49+00:00,b'Rekomendasi Rok Rajut Span under 40k\xe2\x9c\xa8  \xf0\x9f\x93\x8c https://t.co/JNNgvZe1bO  (rok span knit premium skirt ngampus kerja jaehyun miko indomie korean style fashion ootd outfit murah daily affiliate mas laut #rekomendasishopee #racunshopee #shopeehaul #shopee #shopeeid) https://t.co/3yPgHZhBff',b'notyournuna_',"['rekomendasishopee', 'racunshopee', 'shopeehaul', 'shopee', 'shopeeid']",,114,5,5
2022-12-22 11:57:40+00:00,"b'guys, ada yg tau gasi cara jual beli overseas gt? atau ada gk yg bs di gunakan jasanya? ini cahol ku ada yg lirik overseas.. tapi shopee ekspor ga muncul.. mau nanya GO ku enak bingung nanya nya \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",b'jeuniverse__',[],"Jakarta Capital Region, Indone",339,0,0
2022-12-22 11:57:37+00:00,b'Shopee emang lg eror ternyata mu cek posisi paket gabisa mulu \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2',b'Maayassariii',[],,16,0,0
2022-12-22 11:57:35+00:00,"b'Ready sarung batik Lar Gurda Solo seri granitan, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRIc3  Shopee:  https://t.co/z843Qyo8wY @ Punggur, Lampung, Indonesia https://t.co/pe8WkYjG9P'",b'largurdalampung',[],,5,0,0
2022-12-22 11:57:35+00:00,b'tolong ini shopee kenapa lagiii https://t.co/DZVZtssU75',b'moudollz',[], ࣭   ⬞  യ   사랑   𓈒  ˙ 🦢☁️,624,0,0
2022-12-22 11:57:28+00:00,b'@ra_maniest @ShopeeID Sama kesel banget bulakbalik buka apk shopee ko gitu trus\xf0\x9f\x98\xad',b'letisia_defitri',[],"Lampung, Indonesia",239,0,1
2022-12-22 11:57:27+00:00,"b'@ShopeeID @Shopee_id Mau yg A, semoga dapet #RedmiA1dariShopee'",b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:57:25+00:00,b'WANNABLE!!! yuk yang mau jajan isinya photocard official album / merch album yah 20k aja lohhh\xf0\x9f\xa5\xb9\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbb nanti ada freebies juga\xf0\x9f\x98\x98\xf0\x9f\x98\x98 #luckyboxwannaone #wannaone #\xec\x9b\x8c\xeb\x84\x88\xec\x9b\x90 #wannableina #wtsphotocard  https://t.co/Bl32q7CnBm https://t.co/qgbXQ733JZ',b'chamhorangie',"['luckyboxwannaone', 'wannaone', '워너원', 'wannableina', 'wtsphotocard']",,2401,0,1
2022-12-22 11:57:25+00:00,b'bismillah nongnao doll beneran pulang pas 25 nanti soalnya di Shopee udah kgak ada \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'nanoninenoo',[],,2,0,0
2022-12-22 11:57:22+00:00,b'hadee eror terus sih shopee ini \xf0\x9f\x98\x92',b'debubulann',[],a valley under the moon,611,0,0
2022-12-22 11:57:22+00:00,b'Shopee ngapaa siiii gakbisa2',b'cutepando',[],"Depok, Indonesia",739,0,0
2022-12-22 11:57:15+00:00,b'@gordenpeach @ShopeeID Aaaa kalo sama kemungkinan shopee lagi ngecrash',b'haechan_itb',[],,98,0,0
2022-12-22 11:57:13+00:00,b'\xe2\x80\xbc PROMO DISKON \xe2\x80\xbc  Pluvia ELLIA Sandal Tali Wanita  \xe2\x9b\x94\xef\xb8\x8f DISKON : 31%  Checkout Sekarang \xf0\x9f\x91\x87 https://t.co/mj2qWB0io5 https://t.co/RUsmqUBdEe',b'Donni_darwin',[],Padang,1536,0,0
2022-12-22 11:57:04+00:00,b'@ShopeeID @Shopee_id Aku pilih yg A #RedmiA1dariShopee',b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:56:55+00:00,b'shopee lg kenapa sih',b'bersabear',[],,2365,0,0
2022-12-22 11:56:52+00:00,"b'Ready sarung batik Lar Gurda Solo seri premium, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/j7QUVTYAJx'",b'largurdalampung',[],,5,0,0
2022-12-22 11:56:50+00:00,"b'@convomfs dari sulung buat bungsu : sabar ya dikk soalnya kaka belum kaya,belum bisa beliin kamu ini itu tanpa mikir tanpa liat harga,tunggu kaka sukses dulu insyaallah nanti kaka bisa checkoutin keranjang shopee kamu\xf0\x9f\xa4\x98'",b'jisuchoivr',[],,1190,0,0
2022-12-22 11:56:47+00:00,"b'tolong la kepada developer shopee, ini saya gabisa buka app nya'",b'vanillaasouffle',[],,37,0,0
2022-12-22 11:56:47+00:00,"b'@ShopeeID @Shopee_id A ajah, bismillah #RedmiA1dariShopee'",b'niwa0_0',['RedmiA1dariShopee'],"Semarang, Jawa Tengah",3,0,0
2022-12-22 11:56:34+00:00,b'@ShopeeID @Shopee_id Kapan yya aku bisa menang GA disini Perasaan ikutan teruuuss Tapi ga menang\xc2\xb2 aku... \xf0\x9f\x98\xad\xf0\x9f\x98\xad  Kalo menang aku mau yg B min Aku pen punya XIAOMI 12 LITE  #RedmiA1dariShopee',b'Whirdha_aja',['RedmiA1dariShopee'],"Malang, Jawa Timur",1416,0,0
2022-12-22 11:56:32+00:00,b'@ShopeeID @Shopee_id Mau yang A kak admin baikk \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba#RedmiA1dariShopee',b'kaitookun1412',['RedmiA1dariShopee'],,84,0,0
2022-12-22 11:56:30+00:00,b'Gw marah bngy sama shopee',b'gIeamngfairy',[],Mark's,678,0,0
2022-12-22 11:56:28+00:00,b'\xe2\x80\x94IDE OUTFIT  t. jaehyun hug me indomie emily Nnattawin BVLGARI WITH NATTAWIN jaemin CHAEUNWOO AliceInBorderland2 natal limbo cwtb perempuan berdaya ditto dojaejung ootd shopee haul singapore airlines selamat hari ibu BVLGARI with BuildJakapan FAM_KoreanVer BulgariSerpentiLightUp https://t.co/OvfMKtuK7e',b'therubyrrow',[],🇮🇩,891,35,35
2022-12-22 11:56:12+00:00,b'Saya menjual Blackpink - Blackpink 2021 The Show DVD UNSEALED OFFICIAL PHOTOCARD ROSE GITAR seharga Rp1.050.000. Dapatkan produk ini hanya di Shopee! https://t.co/BWT8nEkf9q #ShopeeID',b'Shinnyx03',['ShopeeID'],"Beji, Indonesia",213,0,0
2022-12-22 11:56:10+00:00,"b'@gajelsbgtdah bersihkan data pada aplikasi Shopee kaka  di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. Namun, jika msh kendala, mohon infoin detailnya ke DM ya agar dicek lebih lanjut. sehat slalu  \xf0\x9f\x99\x8f^LJ (1/2)'",b'ShopeeID',[],Jakarta Capital Region,895268,0,1
2022-12-22 11:55:58+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/EfjCCVMf8I'",b'largurdalampung',[],,5,0,0
2022-12-22 11:55:53+00:00,"b'Agak trauma sama shopee soalnya banyak acc kebobol, ini gapapa kan yaaa @ShopeeID https://t.co/1mdPn2bMiY'",b'haechan_itb',[],,98,0,0
2022-12-22 11:55:53+00:00,"b'\xe2\x9c\xa8 Arunika Series - Batik Viscose \xe2\x9c\xa8  Rating : 4,9 Cek Promo : https://t.co/Es0YHCTU4B https://t.co/GIF92WOC4S'",b'SpillRacunOOTD',[],Jakarta,94,0,0
2022-12-22 11:55:52+00:00,b'wtb svt album ina only   - mau album sama pb aja - kalo termasuk cd juga boleh  - budget &lt; 100k ya \xf0\x9f\x98\xad - shopee \xf0\x9f\x8d\x8a   prio yg dikotakin https://t.co/mrn7y3zvq1',b'tiwnkerbeii',[],Semesta,59,1,0
2022-12-22 11:55:36+00:00,"b'@gajelsbgtdah Halo Ka, mohon maaf atas kendalanya. Terkait kendala aplikasi, Saat ini Shopee sedang melakukan pengecekan. Namun jangan khawatir, kaka bisa coba secara berkala ya. Mimin  sarankan juga untuk (1/1)'",b'ShopeeID',[],Jakarta Capital Region,895268,0,0
2022-12-22 11:55:29+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/3BIHSurBkN'",b'largurdalampung',[],,5,0,0
2022-12-22 11:55:29+00:00,b'Dah kenapa Shopee?',b'neelofaraway',[],In Your Heart,40,0,0
2022-12-22 11:55:26+00:00,b'Shopee lagi error kah?',b'stayherealwayz',[],집안에서 stay 빠져나갈 생각 없어,84,0,0
2022-12-22 11:55:16+00:00,"b'Nahh, dah jumpa! Yayy \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9https://t.co/lFDnCg8e28'",b'LombongShopee',[],Malaysia,27572,0,1
2022-12-22 11:55:03+00:00,"b'Thanks shopee, lazada, tiktok shop etc for existing sbb bagi motivasi untuk saya terus rajin bekerja'",b'nanad40416985',[],,61,0,0
2022-12-22 11:55:03+00:00,b'open  jasa titip paket / jastip fee  jasa co barang di shopee fee  fee 3k ya sheng dom medan',b'ayuizen',[],,22,0,0
2022-12-22 11:54:56+00:00,"b'Kenapa sekarang komisi shopee aff makin banyak potongannya ya, masa estimasi komisi sama komisi yang cair kepotong hampir setengahnya'",b'xxxirraaa',[],,152,0,0
2022-12-22 11:54:53+00:00,b'OPEN SHARING TINCASE MD WELCOME TO MY CITY NCT 127 R3  Johnny 45k\xe2\x9c\x85 Jaehyun* 50k\xe2\x9c\x85 Jungwoo 40k\xe2\x9c\x85 Taeil 40k\xe2\x9c\x85 Tincase 20k\xe2\x9c\x85  *wajib pair PC dp 30k/ea tincase dp 10k  \xe2\x9c\x85cargo&amp;tax \xe2\x9c\x85fee jastip \xe2\x9d\x8cpacking 5k Dom Banjarmasin / kalsel  Bisa langsung di co ksni ya https://t.co/LKFCYi7vcn https://t.co/jFh5sA05ts',b'jajananeonnie',[],,739,0,0
2022-12-22 11:54:52+00:00,b'Shopee kenapa dah?',b'kepoajadh',[],dom (He/him),919,0,0
2022-12-22 11:54:51+00:00,b'guys shopee kalian gini gasiiiii? https://t.co/pgIpSd9gUG',b'paulhyoseop',[],2001,869,0,0
2022-12-22 11:54:50+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/W7T4GZcsT3'",b'largurdalampung',[],,5,0,0
2022-12-22 11:54:50+00:00,"b'Wts sharing Twice mini dicon  Slot 2 Avail Momo &amp; Dahyun  Dicon sudah di co  Dp 50% pelunasan by shopee, Jakarta Ada grup line https://t.co/yPMk8vt1uE'",b'junijin56',[],instagram.com/junijin56,2887,0,0
2022-12-22 11:54:45+00:00,b'ada yg masih open gestun spaylater? drop fee sekalian ya soalnya nyariin sepupu dan shopee ku lagi close  #zonauang',b'Triviaaa6',['zonauang'],"Bali, Indonesia",100,0,0
2022-12-22 11:54:44+00:00,b'apasi aplikasi shopee ni. buruk kali app experience nya. mau liat profile aja gabisa terus dari tadi',b'vanillaasouffle',[],,37,0,0
2022-12-22 11:54:37+00:00,b'INI SHOPEE KENAPA LAGI SIH ANJEEEEEEENG',b'oripringles',[],,250,0,0
2022-12-22 11:54:30+00:00,b'Oalah shopee lagi eror ternyata',b'ashvmore',[],,156,0,0
2022-12-22 11:54:28+00:00,b'[ 3RD PRE-ORDER \xe2\x80\xa2 KAKAK KOMDIS BY @feyrecia ]  \xf0\x9f\x97\x93\xef\xb8\x8f 22 s/d 30 Desember 2022  Grab it Fast! \xf0\x9f\xa5\xb3  shopee : https://t.co/JHwF9I2nSm tokopedia : https://t.co/WUIjcvQqMz https://t.co/6NByfXS9ql',b'ChokoPublisher',[],"Jakarta Selatan, DKI Jakarta",55390,1,15
2022-12-22 11:54:28+00:00,b'Takyah susah-susah nak tonyoh dah lepasni \xf0\x9f\x98\x9a\xf0\x9f\x98\x9a https://t.co/wgJnC6jmRu',b'LombongShopee',[],Malaysia,27572,0,0
2022-12-22 11:54:14+00:00,b'Ini shopee error sampe kapan deh \xf0\x9f\x98\x92',b'koobicutie',[],she/her 98ㅈ,159,0,0
2022-12-22 11:54:12+00:00,b'@GGSellfess Saya menjual [READY] KEP1ER Kim Chaehyun First Impact (Connect - ver.) Official Photocard PC Topang Dagu seharga Rp90.000. Ayo beli di Shopee! https://t.co/P6vChoD0DF',b'meowzcollect',[],,596,0,0
2022-12-22 11:54:00+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/0RqKR3G4Nm'",b'largurdalampung',[],,5,0,0
2022-12-22 11:53:57+00:00,b'Lagi Mikirin kunjungan ke link q kalo shopee lagi erro kyk gini \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  Gmn ni jancok tenan lah',b'613_serra',[],,100,0,0
2022-12-22 11:53:51+00:00,b'shopee gw kenapa...',b'httpolisi',[],27 club,341,0,0
2022-12-22 11:53:46+00:00,b'Shopee baru error y?',b'dhitahc',[],"Yogyakarta, Indonesia",810,0,0
2022-12-22 11:53:39+00:00,b'@calaeau Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. (2)',b'ShopeeCare',[],Indonesia,140370,0,0
2022-12-22 11:53:33+00:00,"b'@JUALAN_BASE new semua kak  sunscreen azarine 52,5k 3w clinic 52,5k nivea 34k - 35k  toner hadalabo strip ijo/oren 30k avo mrt 145k  moist hadalabo strip pink 32,5k benton 37,5k - 105k skintific 105k  garnier mw 400 ml pink 54k vaseline gluta hya pink/gold 41k https://t.co/LsQ9lAJyPU'",b'thedreamingirls',[],"Jawa Timur, Indonesia",301,0,0
2022-12-22 11:53:33+00:00,"b'@MikeyAM97 Pengguna Android :          1. Akun Shopee         2. Menu ""Saya""         3. ""Pengaturan Akun""         4. ""Informasi""          5. ""Bersihkan Cache""   klo masih terkendala kamu bisa chat mimin di DM ya kak. selamat malam \xf0\x9f\x99\x8f (4) ^EL'",b'ShopeeID',[],Jakarta Capital Region,895268,0,0
2022-12-22 11:53:31+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/jjvXKLTh1T'",b'largurdalampung',[],,5,0,0
2022-12-22 11:53:24+00:00,b'Shopee kalian kek gini terus gak? https://t.co/UtD5LqdHLr',b'jaecanmin',[],JMTYXJ | SHE/HER | IDN/ENG,421,0,1
2022-12-22 11:53:19+00:00,"b'@MikeyAM97 -Clear Cache dengan cara: Pengguna IOS :          1. Akun Shopee           2. Menu ""Saya""         3. ""Pengaturan Akun""         4. ""Tentang""          5. ""Hapus Cache"" (3) ^EL'",b'ShopeeID',[],Jakarta Capital Region,895268,0,0
2022-12-22 11:53:18+00:00,b'@ShopeeID @Shopee_id 2023 Menikah dan umroh bareng suami \xf0\x9f\x98\x8a...aamiin allahuma aamiin #NewYear2023OPPOdiShopee #OPPOChooseJoy',b'UlfahGadis',"['NewYear2023OPPOdiShopee', 'OPPOChooseJoy']","Serang_Banten, Indonesia ",182,0,0
2022-12-22 11:53:14+00:00,b'Twtrade! Hayuk trade pc nolomu itu dengan sana cryptoku \xf0\x9f\xa5\xba   Dom bali Bisa trade via ijo/shopee Hibonjru https://t.co/fvaiZyW5N1',b'TWICESELLBASE',[],,10703,0,0
2022-12-22 11:53:13+00:00,b'@honeybee_jay Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. (2)',b'ShopeeCare',[],Indonesia,140370,0,0
2022-12-22 11:53:09+00:00,b'@MikeyAM97 -Pastikan untuk memperbarui aplikasi Shopee kamu ya. -Pastikan jaringan internet kamu juga dalam keadaan yang stabil -Log Out serta Log In kembali (2) ^EL',b'ShopeeID',[],Jakarta Capital Region,895268,0,0
2022-12-22 11:53:08+00:00,b'Okay its on gw lagi nge feud sm seller shopee nya yg salkir tadi',b'rayr___12',[],He/him 19 ⚖️,520,0,0
2022-12-22 11:53:02+00:00,b'guys aku aktif di shopee yaa',b'alltimejsuh',[],"Jakarta Timur, DKI Jakarta",852,0,0
2022-12-22 11:53:00+00:00,"b'@MikeyAM97 Hai kak. Mohon maaf atas ketidaknyamanan nya, terkait kendala pd aplikasi shopee km mimin cek saat ini tidak ada kendala pd sistem shopee, mimin saranin : (1) ^EL'",b'ShopeeID',[],Jakarta Capital Region,895268,0,0
2022-12-22 11:52:56+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/XAOptXJ8zl'",b'largurdalampung',[],,5,0,0
2022-12-22 11:52:51+00:00,"b'Link shopeee sini, memang cantik tau !   https://t.co/dhi78TAdzp'",b'_frrazrn',[],,4942,0,0
2022-12-22 11:52:49+00:00,"b'@ShopeeID ini Shopee eror, gimana nasib saldo yg aku topup\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",b'red_rose_99',[],"Medan Kota, Indonesia",254,0,0
2022-12-22 11:52:43+00:00,b'Ayo main Shopee Candy untuk memenangkan berbagai hadiah dan Koin Shopee! https://t.co/c4vSIFLQAf https://t.co/793C2QezO5',b'uny_kau',[],Yogyakarta-Indonesia,19,0,0
2022-12-22 11:52:38+00:00,b'shopee ku kok ke logout sendiri ya......shopee kalian gitu ga? ah kenapa si lagi urgent juga',b'SunggJakee',[],foreshadow,307,0,0
2022-12-22 11:52:37+00:00,b'Ayo main Shopee Candy untuk memenangkan berbagai hadiah dan Koin Shopee! https://t.co/nPVZbAY26o https://t.co/EgbcFsdT0Z',b'divia_tr',[],World,1285,0,0
2022-12-22 11:52:32+00:00,b'@ShopeeID @Shopee_id Pilih A #RedmiA1dariShopee',b'asief410',['RedmiA1dariShopee'],,1288,0,0
2022-12-22 11:52:31+00:00,b'Shopee lagi error \xf0\x9f\x98\xad',b'kwonjinyoung18',[],,24,0,0
2022-12-22 11:52:28+00:00,b'@vantchx Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. (2)',b'ShopeeCare',[],Indonesia,140370,0,0
2022-12-22 11:52:25+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/XJXd8LvA2w'",b'largurdalampung',[],,5,0,0
2022-12-22 11:52:16+00:00,"b'wts makanan kucing royal canin digestive 400g   \xf0\x9f\x92\xb8 61.000 aja ni karena salah beli, harusnya beli yg urinary \xf0\x9f\x98\xa2  exp. 12/2023  \xf0\x9f\x93\x8dbekasi   ini makanannya cocok buat kucing yg lg ada masalah pencernaan ya, - bs shopee/tokped   t. wts royal canin digestive makanan kucing murah https://t.co/jtkJ4yYa6H'",b'rapoondzel',[],,6,0,0
2022-12-22 11:52:13+00:00,b'wtb voucher gratong shopee yang bisa dipake di toko biasa dan motong ongkir sampe 40k #zonauang #zonaba',b'KJLVFams',"['zonauang', 'zonaba']",,2705,0,0
2022-12-22 11:52:08+00:00,b'@AREAJULID close friend kalo gue buat selfie gapake hijab jd isinya ciwi2  https://t.co/lVHAS4bucJ https://t.co/uYGrEFSe7F',b'alinadict',[],,228,3,3
2022-12-22 11:52:06+00:00,b'@ShopeeID @Shopee_id karena suka main game pilih A dong #RedmiA1dariShopee',b'billyptrs',['RedmiA1dariShopee'],indonesia,285,0,0
2022-12-22 11:52:05+00:00,"b'shopee makin hari makin lama banget deh pengirimannya, dah seminggu lebih ga nyampe-nyampe case hp gue \xf0\x9f\x99\x84'",b'minejoonies',[],rkive's,1527,0,0
2022-12-22 11:52:05+00:00,b'Saya menjual BUBUK MINUMAN RASA GREEN TE... seharga Rp. Dapatkan di Shopee sekarang! https://t.co/Viu0hIELh5 #ShopeeID https://t.co/o0eMwwo5Nj',b'avilusi',['ShopeeID'],,45,0,0
2022-12-22 11:51:41+00:00,b'Saya menjual LUCKY BOX WANNA ONE WANNAONE PC PHOTOCARD DANIEL ONG WOOJIN MINHYUN JIHOON DAEHWI JAEHWAN GUANLIN JINYOUNG SUNGWOON JISUNG seharga Rp20.000. Dapatkan produk ini hanya di Shopee! https://t.co/MtpOnUgfWe #ShopeeID https://t.co/3Nv3VRiWIx',b'chamhorangie',['ShopeeID'],,2401,0,0
2022-12-22 11:51:35+00:00,b'Saya menjual LUCKY BOX WANNA ONE WANNAONE PC PHOTOCARD DANIEL ONG WOOJIN MINHYUN JIHOON DAEHWI JAEHWAN GUANLIN JINYOUNG SUNGWOON JISUNG seharga Rp20.000. Dapatkan produk ini hanya di Shopee! https://t.co/MtpOnUgfWe #ShopeeID https://t.co/EKwBsL7wpQ',b'chamhorangie',['ShopeeID'],,2401,0,0
2022-12-22 11:51:27+00:00,b'ngeselin banget shopee malah error',b'lovrruek',[],,1269,0,1
2022-12-22 11:51:05+00:00,"b'Halo ka, E2Shop Jual Akun Premium dan Followers Sosmed Tentunya Bergaransi\xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5   Bisa order via shopee? Tentunya bisa Bestieeeeeee\xf0\x9f\x94\xa5   Cuzz Kepoin Toko Kita\xf0\x9f\x94\xa5  https://t.co/767awPfAr1  #zonauang #zonaba #zonajajan https://t.co/16t4peeA5A'",b'e2shop_',"['zonauang', 'zonaba', 'zonajajan']",,2,0,0
2022-12-22 11:51:04+00:00,"b'@felkrofficial Belum fel, katanya masih 2box lgi kan, Tadi udh chat shopee sih tpi blm di bales lagi'",b'ncaa181999',[],"DKI Jakarta, Indonesia",18,0,0
2022-12-22 11:50:41+00:00,"b'Haloooo ada yang lagi butuh admin packing /nyelem nggak ya \xf0\x9f\xa5\xba\xf0\x9f\x92\x93 kalau ada yg butuh boleh dm aja buat fee nanti bisa di bicarakan\xe2\x9d\xa4  Penglaman - Packing : Pernah jual pc sendiri dan packing, bisa cek di shopee aku buat rating"" nya (https://t.co/B6XHUTRmSr)  #zonabu #adminpacking'",b'crawfordclau',"['zonabu', 'adminpacking']",박종성 𝕖𝕟𝕥𝕙𝕦𝕤𝕚𝕒𝕤𝕥,55,0,0
2022-12-22 11:50:35+00:00,"b'Ready sarung batik Lar Gurda Solo seri kesikan warna, 100% hand made \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a  WA: https://t.co/UN2QJxRamv  Shopee:  https://t.co/z843QynAHq @ Punggur, Lampung, Indonesia https://t.co/BDzcrFQlj7'",b'largurdalampung',[],,5,0,0
2022-12-22 11:50:33+00:00,b'@recehtapisayng fungsi temennya tuh apa\xf0\x9f\x99\x82  https://t.co/lVHAS4aWnb https://t.co/esaAwyjwDa',b'alinadict',[],,228,3,3
2022-12-22 11:50:32+00:00,b'Shopee pun boleh system down ya?',b'DYMlism',[],AP Press Photojournalist,1028,0,0
2022-12-22 11:50:32+00:00,b'@jvstcacaa Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. (2)',b'ShopeeCare',[],Indonesia,140370,0,0
2022-12-22 11:50:29+00:00,"b'@Anisa09Nila masi ada beberapa kak, silahkan check di toko shopee sj kak'",b'dsupergurll',[],,9,0,0
2022-12-22 11:50:27+00:00,b'kok shopee w normal sih anjir \xf0\x9f\x97\xbf',b'arascityx',[], Indonesia,1132,0,0
2022-12-22 11:50:15+00:00,"b'Tapi sempet bisa, sekarang error lagi shopee'",b'ceramoneyyy',[],,1,0,0
2022-12-22 11:49:55+00:00,b'@cosmoscarnation Kami sarankan juga untuk bersihkan data pada aplikasi Shopee kamu di menu Pengaturan Perangkat &gt; Aplikasi &gt; Aplikasi Shopee &gt; Penyimpanan &gt; Bersihkan Data. (2)',b'ShopeeCare',[],Indonesia,140370,0,0
2022-12-22 11:49:54+00:00,b'Shopee lagi error yaa?',b'ifabukanipa',[],She/Her ENFP,515,0,0
2022-12-22 11:49:52+00:00,"b'Semua produknya yang aku pake ini dari hielbeauty, Cus kepoin produknya @hielbeauty yang lain, atau bisa cek disini  ya  https://t.co/W5KjaN7wfs'",b'halo_inisaya',[],,1823,0,1
2022-12-22 11:49:41+00:00,"b'Leganyaaa shopee express dah takda, sekarang dapat jnt je, takda lah duit lambat masuk'",b'nisarazik_',[],puchong,135,0,0
2022-12-22 11:49:30+00:00,"b'@tanyakanrl Mungkin perlu ganti batterai nder.   Coba teken tombol power+volume beberapa detik dengan kondisi sambil di charge. Kalau balik normal, berarti perlu ganti batterai. Bisa ke konter atau ganti sendiri, di shopee banyak kok yg jual.'",b'Dndkwoo',[],,4,0,0
2022-12-22 11:49:29+00:00,"b'Shopee error, ini cobaan apa lagi coba, kemarin Indihome, sekarang ini'",b'yannewonly',[],,1462,0,0
2022-12-22 11:49:07+00:00,"b'@LateNiteSoul @literarybase Ini di shopee ada ga,'",b'morajhirj',[],,25,0,0
